X1810020D17Rik	X1810026B05Rik	X2810417H13Rik	X3425401B19Rik	X4933407H18Rik	X6330407J23Rik	A330076H08Rik	Acta1	Actn2	Afap1	AI597468	Akap13	Aldoa	Aldoart2	Alkbh5	Amph	Ank1	Ank2	Anxa3	Ap3b2	App	Arhgdib	Arl6ip1	Arpc5	Asb2	Asb5	Ascl1	Atcay	Atp1a3	Atp5b	Atp5g1	Atp8a1	Axl	B230120H23Rik	B2m	Bgn	Birc5	Btg1	C330021F23Rik	Cacng1	Cald1	Caly	Capg	Cav1	Ccnb1	Cd109	Cd164	Cd44	Cd9	Cdca3	Cdca8	Cdk1	Cdk5r1	Cdkn1c	Cenpa	Chst2	Chsy1	Cks2	Cnn2	Cntn1	Col1a2	Col3a1	Cox6a2	Cox7c	Cox8b	Crmp1	Cryab	Cxx1a	Cxx1b	Cxx1c	D4Wsu53e	Dbi	Ddx39	Des	Disp2	Dmpk	Dnajc6	Dner	Efna5	EGFP	Ehbp1l1	Eif4ebp1	Eno2	Fam111a	Fam198b	Fbn2	Filip1	Filip1l	Flnc	Foxn2	Fry	Fstl1	Fxyd5	Gapdh	Gdap1	Gdap1l1	Gm14005	Gm1821	Gm5523	Gng3	Gng5	Gpc1	Gprasp2	Grb10	Gria2	H3f3b	Hap1	Hmga2	Homer2	Hrc	Hspb8	Id1	Id3	Idh1	Ifitm2	Igf2r	Il1rl1	Iqgap1	Itgav	Itgb1bp2	Kbtbd10	Kbtbd5	Kif5a	Klhl24	Ldb3	Lgals3	Lmna	Lmod2	Lox	Lpar1	Lrrc58	Lrrtm4	Mapk8ip2	Marcks	Mb	Mest	Mfap2	Mrfap1	Mtap7d2	Mustn1	Mybpc1	Myh3	Myh9	Myl1	Myl12a	Mylpf	Myom2	Myoz2	Nbl1	Ncl	Ncoa1	Ndrg4	Ndufa11	Ndufa13	Ndufb7	Ndufv3	Nfia	Notch2	Nrap	Nrxn3	Nsg2	Pclo	Pcsk2	Pdcd4	Pdpn	Pgam2	Pkia	Pla2g4a	Plaur	Pnck	Pon3	Pou3f2	Ppfia2	Ppib	Prkar1b	Prkcb	Prkg2	Prss23	Prune2	Ptma	Ptprs	Pygm	Qk	Rab3c	Rbm26	Rhobtb3	Rit2	Rn4.5s	Rpl18a	Rpl23	Rpl24	Rpl32	Rpl34	Rpl7	Rpl9	Rps15a	Rps15a.ps4	Rps17	Rps18	Rps19.ps3	Rps25	Rps3a	Rps7	Rrm2	Rtn1	rtTA	S100a4	S100a6	Scg3	Schip1	Scn2a1	Sdc4	Sec61b	Sept2	Sept4	Serinc2	Serpine1	Serpine2	Sh3bgrl	Shisa2	Smyd1	Snap25	Snca	Snhg11	Sorbs2	Sox11	Sparc	Spc24	Spin1	Srl	Srpk3	Ssr1	Stmn3	Sult4a1	Sv2a	Syngr3	Syp	Syt1	Syt4	Tagln	Tagln2	Tcf4	Tcf7l2	Thbs1	Timp1	Tk1	Tm4sf1	Tmem181c.ps	Tmem97	Tmsb4x	Tnnc1	Tnnc2	Tnni1	Tnnt2	Tnnt3	Tpm1	Tpm2	Tpm4	Tpt1	Tpx2	Trp53inp1	Trp53inp2	Tspo	Ttn	Ttyh2	Tubb4a	Tubb6	Twf1	Txlnb	Tyms	Tyms.ps	Ube2c	Ugdh	Uhrf1	Unc45b	Unc80	Uqcr10	Uqcr11	Uqcrq	Usp22	Usp29	Vcan	Ypel3	Ywhaz	Zc3h12c	Zcchc12	Zcchc18	Zfp238	Zfp266	Zfp57
1_iN1_C01	5.40392341661239	0	0	0	5.09404070339436	0	6.83648872400677	0	0	6.44490227535709	7.39235699898085	4.89401794574572	8.14441221566518	0	3.6439440919354	0	0	4.20194848464908	0	0	6.78296106039932	0	5.77581038835988	7.99581212106559	0	0	5.84203039584842	0	0	9.75516870255743	0	2.20474651116754	0	6.25963230284024	11.5073947552534	8.62515195451128	0	8.56002948252409	7.39776835400872	0	7.93618033243828	0	0	0	0	0	7.26748946996544	0	7.09566842616885	0	0	0	4.6148338100194	0	0	0	4.76977320235506	0	0	0	7.53990452687871	6.53361146516671	0	7.66832488824611	0	0	0	1.8190198955669	1.87332484716411	2.28791880364534	7.48806108462157	6.27878018893448	0	0	0.918681989222274	0	0	6.85150967576802	7.41126032525435	0	0	4.82397125175945	0	0	0.919122256026904	3.70834331774455	4.75881735898752	4.77877579884116	0	2.89395441629943	0	9.20889228595098	0	8.03722891284389	0	0	0	8.40541412320994	2.44165290779649	0	6.86061580602219	6.48413244160324	0	5.3118374966978	0	9.249983766355	0	0	0	0	6.44166837728351	8.26691273382643	8.57160843117928	7.27230219190316	8.1624703140392	6.0372496313537	0	6.46596868428292	4.82754990947268	0	0	0	0	6.63469783712276	0	0	8.24737597262974	0	0	7.67710382557215	5.12383845225035	0	0	7.8817081645014	0	0	0	10.2391348463416	0	0	6.86285931821295	0	1.76314248423366	5.12530680224331	7.66633259046545	0	0	0	7.35918260114131	5.76694502395915	3.94144122951196	0	4.59453013539325	7.75850099697392	7.18935996879922	8.35567817585352	5.78484228889095	4.9457327927218	0	0	0	0	0	7.5957289069895	5.89364372778354	7.27595287144325	5.48721732869963	0	0	0	7.73863439714965	0	0	9.98850652460501	0	0	0	0	7.29450750249463	9.17840835833336	7.37128963852866	0	5.74622774712402	0	6.83472277625429	6.15963378382674	0	0	7.2171783889688	7.2805109904908	6.02400728932765	8.67047552706669	5.39627726492589	9.26340058189756	4.32672389652057	3.70959190631677	5.71597706270686	8.4063618776962	7.48346171804801	6.2885996295441	6.74833316360756	9.39619886888388	6.40184624867242	0	0	7.24453387742872	0	7.34089356706796	0	9.09019538762481	1.52230243492257	3.39105067029557	7.38891323052308	9.66194852127633	3.01427552654464	0	0	9.57095402507711	8.87728283080671	2.02140430413646	0	0	9.30718489992087	0	2.05524141134717	4.2635026850059	10.1729663922984	0	7.89951635924888	0	0	7.43348880593988	0	0	0	0	0	0	0	0	0	6.20313526727043	0	0	4.98872207224874	0	0	0	0	12.9398373974124	0	0	0	0	3.79920376252738	7.9976296227476	8.51514354788461	5.10359804178955	7.56093684592566	1.60439395840059	4.02961975896854	1.68840130562375	0	0	6.20302445527538	0	5.23749050398947	7.74992991889473	0	0	0	0	0	0	0	0	6.22167264251957	7.24364688383122	8.15841401751462	8.50840725734396	0	0.384172395969632	3.87115609064782	9.97417655384291	5.98706240739812	7.47478581026847	0	7.02887465132177	6.42595719864661	0
1_iN1_C02	7.53470684456856	3.06102962737226	4.45036571323957	0	2.79033689027188	0	6.64837758124485	0	0	6.48672765896504	8.29012901939512	4.10406244290384	7.85016829466215	0	5.43231715750207	0	0	3.28602277711561	5.05129788153913	0	5.41149993118954	6.72523920549497	7.60029980425223	5.02814483913338	0	0	6.66802461872763	0	0	7.75603605990622	4.74865592986693	0	0	7.10449708880652	10.5420902131053	8.75647094052095	0	6.44734499683169	5.43426482232164	0	7.85767695234957	0	5.57401821334794	7.00099658596571	0	0	9.15337598084997	5.02327594014106	4.97653792655502	0	0	0	0.617948877220661	11.1348879760577	0	6.20165539694482	4.63237054510557	3.83775996958913	4.49786996173281	0	7.45502376442534	5.71994561281235	0	4.94715516742074	7.72763659803682	0	3.93946513083388	1.4087333968046	1.18760793720586	4.57920529480342	7.27625532238288	7.95242056781794	0	5.80619244252124	0	2.90248684084629	0	5.89180264304865	3.30800265815702	0	0	4.6159262105398	0	0	0	1.93225395704946	3.56103688981746	4.72085772292463	0	6.35561734342793	0	9.73158172115433	0	6.72366352093001	0	0	5.22375100102643	7.38821224538038	0.910606614941432	0	6.79895713581481	5.03225333044321	0	3.21231317376598	0	8.92721069312206	0	0	2.33506826892623	0	0	6.77055131609908	8.90861944020487	7.7753504262459	9.04823766727394	6.85869331139997	0	4.9633770901966	1.55371285117603	0	0	0	0	5.98451546200661	0	6.40943785848008	7.1855852859308	0	5.57276548183965	7.58191414654715	7.57257602076917	0	0	6.67937230722693	0	6.85778991649798	4.32628967726274	10.6469282796734	0	0.0414023183827451	0	0	2.16654129613747	0	7.66638970602718	0	0	0	4.57595182212562	6.03186232489659	4.53256894512666	0	1.51745337384396	4.69649574860377	3.91998494725729	5.80932108947398	4.13068669338376	3.59740245168254	0	0	0	0	0	7.13258168195389	7.12158825935831	10.265516375203	7.95565902559971	0	0	0	5.4960439229312	0	0	10.6295980526267	0	0	0	6.77807057682105	8.627676228253	6.6197728115925	6.55974505443251	0	2.68540827624734	0	6.76476556162848	5.45141231272525	0	0	7.10647822114626	6.92578517075656	5.50123609723715	8.92748613170236	6.57404733369998	9.85094629156003	8.019226134794	3.12957404200703	5.71746655609905	6.39823719330698	8.81706325718343	6.12746919014435	7.65988024425213	8.45970272495192	3.90800093462458	1.02407293306436	0	4.16842151663331	7.42376596950053	9.54774824447791	0	6.83950798751549	0	5.46245913833431	6.42555665748374	10.0147603246163	6.8973628173772	1.84963594314602	0	7.84615478558927	8.08564719879804	5.51651625109152	0	0	8.46160154931411	0	0	7.73724720776696	9.37755652248824	0	7.82341599571218	0	0	6.676698937425	0	0	0	0	0	0	0	7.50204579543799	4.7233397167256	5.4545124131422	1.11425328659667	4.9740781714122	6.88186757017351	0	0	2.74784040043479	0	11.7717067458122	8.96430994456671	0	0	6.47160470095992	1.34043164072051	7.10986334903963	5.37054502028488	7.43944400094726	7.06232141730767	0	0	0	3.20515769285113	0	4.00645191517103	0	7.66400529895745	9.42119402561182	0	0	0	0	0	4.21278706217153	0	0	7.80880011925649	5.89028061543103	6.14365984569721	7.5535523774154	0	2.87082882894428	6.14870017562631	8.22367778455253	6.34691404338695	5.26545025705239	0	3.65368424072813	4.87397035734346	0
1_iN1_C03	8.16333433843871	1.41869371132258	1.85422454084865	0	3.80522988218092	0	5.10070697557867	0	0	6.8076959841365	6.25761190854054	5.01999218591474	7.10951536218949	0	4.65910946975531	0	0	4.29076469464971	0	0	3.51108481897423	0	7.11502373775773	6.65925521604969	0	0	5.81526246922605	0	0	6.01771305220695	1.53633501762919	0	0	5.49732682124433	10.2757783504608	7.56868028640964	0	8.30988690486472	4.98437210052165	0	7.34568050331626	0	0	0	0	0	4.92716994874149	0	7.16510366399561	0	0	0	0	4.74276427486866	0	2.26712375683615	5.34866985299896	0	0	0	5.27998364928721	4.23961644238594	0	5.19008769636022	0	0	0	0	0	0.948023502576208	7.93180407935414	7.608654205785	0	0	0	0.122085193689137	0	1.20668865003961	6.19512915438708	0	0	5.8576585440167	0	0	0	0	3.13586282994809	4.43384241689881	0	0	0	9.68938670560659	0	5.42858796217024	0	0	0	8.48079799067697	0	0	6.64722290467359	6.3514510671885	0	5.08598511093821	0	9.30248142264836	0	0	1.19778878818146	0	0	6.22150310505131	7.35890850952372	7.78767712062155	7.95998489560311	6.05247847036762	0	1.83637890989822	0	0	0	0.225298102649851	0	3.22979373476597	0	0	7.63709193786625	0	0	5.58085274661461	5.70389797263489	0	0	7.8821888518933	0	9.28281551782568	5.70240435302707	11.5322130133234	0	0	0	0	1.88287765639987	0	6.5301836634705	0	0	0	4.90850444621971	4.79114812808396	4.96172773128751	0	4.2427151899679	3.98453900447839	2.35780630623943	8.24092850761331	3.04626335518063	4.54086397529234	0	0	0	0	0	5.7949540201777	3.40855774797879	6.23153352469768	1.33788462325994	0	0	0	6.05388661298251	0	0	9.84927306787864	0	0	0	0	7.29969453715741	7.64767808783766	7.34114533489577	0	6.07510909755949	0	7.05923417943968	4.23128632951012	0	1.52465758596726	5.44871859961146	4.71713445901495	4.49391291278144	7.32848007248049	4.47921429162218	8.0023370319995	8.02445236336025	1.05874186786483	2.53501513002185	6.01658326297432	7.18997804658089	4.46578525532822	6.53586332408812	7.83180465002067	4.51606173731693	0	0	6.89366660864096	0	6.80300047131495	0	7.73028529085161	0	0	7.54785095388615	9.83385002643747	2.45743859935644	0	0	6.57162236903073	7.15419650069059	5.41618138748864	0	0	9.12312934549034	0	0	1.58123003336965	8.76700908022997	5.08225151276694	8.00581711925052	0	0	6.24650969926308	0	0	0	0	0	0	0	0	0	3.79071434703131	0	0	0	0	0	2.71461333471395	0	11.418352204602	0	0	1.64187389819829	8.49345895027929	3.13012639508539	8.18876586136389	6.59275417016876	0.899838904254042	6.73454516911685	0	7.94188638554854	3.16338058060832	0	0	6.58414232124899	0	2.76860826417797	8.24868224117095	2.63373691550447	0	0	0	0	0	0	0	6.49653261991595	5.91130321904864	6.67557874310276	8.76190243742221	0	4.22274491722346	4.45709311296489	9.1305899162681	5.72062130571777	0	6.06300619036677	4.24754475140991	4.81526815623655	7.30622432359053
1_iN1_C04	0	0	4.62962601415014	0	5.60881481169744	0	0	0.0702806355916096	0	0	7.6421404571311	0	9.35494318997715	0	0	0	0	0	7.73428696819361	0	0	11.0802852125026	2.91758279424528	4.24305216102788	0	0	0	0	0	9.69672648350124	8.52472244486502	0	6.25312715772296	4.12995381963416	8.91852245534677	9.42868923197699	0	0	6.86180829328987	0	9.04863547463474	0	7.1808517796456	6.6233508187018	0	0	7.20356390756595	3.18063348128074	0	0	0	0	0	0.192726146796922	1.35584630806614	2.46218486479344	0	0	8.5254874500652	0	6.89127450687307	5.32082525503696	0	6.48873802243901	0	0	1.9753411713417	1.05840851599294	2.10911013554406	0.490015873647993	0	9.80255518498563	7.8536216596649	0	0	0	0	0	3.26821233165712	0	3.13508222227447	5.0600085197247	0	5.73960267965823	6.56191890632221	3.36417875259397	0	0	0	0	0	11.2041015573679	6.30900013052934	8.90267582072932	0	0	0	8.39210537182007	3.53691754737406	0	7.77136085079819	4.05507198769461	0	3.90770032141751	0	5.22839168981044	0	0	0	0	0	0	1.35689459264826	8.68459343127337	9.48230312029117	2.97419527000572	8.79816792877113	0	3.19317997602593	0	0	0	0	0	0	6.94314020479508	5.90458131222758	0	4.42887859720356	4.99252359147314	6.64174235714017	0	0	6.01209026682366	0	0	4.42620473744604	11.44704841113	0	0	0	0	6.16699484163937	0	9.14602474562774	0	0	0	0	7.66866656465073	0	0	5.44068007943631	5.93009238013394	6.7482888786534	7.68044111828829	0	0	0	0	0	0	0	0	7.15636592844686	0	1.16750089940305	0.146829465341639	0	0	0	0	0	9.03202332926192	0	0	0	8.17169494689272	0	10.464279478662	3.25953098190627	0	0	0	0.00268962057244141	8.23269329550684	0	0	8.30616538478803	8.66786249367067	7.05040202082888	10.6306298705318	7.47473357909567	10.777035321823	10.257592010624	4.16346992564112	6.78346287244273	8.45924076658654	10.1636588953435	7.60162107202394	9.50411807987679	10.2118877768743	6.8628607923795	0	0	0.772976343036121	7.93298243402078	13.3511287227784	0	0	0	0	8.29434082179207	12.2778532517745	0	0	0	0	10.1381060439798	0	0	0	0	0	0	0	10.6001542345282	6.8039415808977	0	0	0	8.6427575469225	0	0	0	0	0	0	0	9.86449928777526	9.06646093772735	0	0	6.89295517147365	7.0953682161508	0	8.73844055832065	0	0	12.4708546693503	4.51147012374484	0	0	0	0	10.3681096123209	5.85213266488537	9.99116012717588	8.85617954675517	0	0	0	6.33349893823809	0	0.585861641232232	0	7.56987094712886	8.89597614695017	0	0	0	0	0	3.96038807468706	0	0	9.51452700079525	6.35710374891366	7.87639533616885	6.33898632063974	0	2.50497877496495	0	11.0409457921756	0	0	0	0	0	0
1_iN1_C05	8.06652423200823	3.62435640431724	6.53881392849468	0	0	0	0	0	0	4.91826815829678	9.12432090542939	2.78551010331226	8.74539905355905	0	4.0442948362779	0	0	4.14781156682516	6.21214702957426	0	6.26459934985944	6.02775285515982	7.62513672691137	6.49455285814918	0	0	5.06033092588138	0	0	9.62991671542122	5.81218844553424	0	5.55567956779749	7.01295482931846	10.10496849799	8.38512857511038	7.33723557765505	7.87379001392453	5.56930831990583	0	7.81757855696212	0	4.97150660428502	8.9191817603849	1.96199288300332	4.80436535536233	6.44954959054458	4.22567760423625	7.47192284148932	3.96881912976187	7.22024865733037	6.85394310248139	3.51132309338876	4.71960801199295	3.39011324469433	6.37265331657217	5.7881708505037	5.62431668972911	5.98042727633409	0	7.68077225448637	5.98820864338639	0	5.91429064780786	4.77056183364935	0	2.48216488060404	2.13998448510595	0	2.34664208429334	5.47638086534824	7.37862781129699	5.37360413914793	0	0	0	0	5.18115636732046	6.43642913853229	0	0	6.96089831861828	0	4.93227400509878	2.27556212851049	3.80488839625135	0	6.41239591743193	0.877544865518939	5.06009605562866	1.86790790711438	9.53263530487288	0	7.7761548031815	0	0	6.59754780070132	7.7079552133468	3.02113502843122	0	7.26416219122337	6.44515995041776	0	3.43678404934305	0	8.93069993021779	0	4.88128230015566	0	0	0	6.15027271618882	8.23419333868308	6.93723805309166	8.06924797842517	5.27570917949576	0	5.22718705538913	5.38066747841284	0	0	0	0	2.93046743888925	0	3.72467799812111	6.94343449472084	0	7.47184644351826	6.20068228636685	6.86188097551679	0	0	8.09924285725816	0	7.70440298189539	0	10.2216325472612	0	0	0	0	5.04682265484224	0	8.61529458741028	0	0	0	5.13751812197471	6.37890126147034	4.55419220692539	1.59561724156657	3.15888356313749	4.1984719378102	3.46538894703922	6.98505735572552	4.57298517324994	4.52898947700786	0	0	0	0	0	5.63620957069659	4.39408933383471	5.66453523857258	5.14962969755722	0	0	0	6.04330805947443	0	0	8.91448303829586	0	0	0	6.2062117563982	3.83494707516986	9.02608540220681	5.12807317074487	0	5.8078478214458	0	6.86248977592915	7.03362154388895	0	3.84140977662544	6.5076080323052	7.15626255620377	6.0703293110239	9.26441950354423	6.20261100965346	9.81698224564254	8.48419149585392	2.87951616100495	5.25103096138633	7.1004073753675	8.89691890525796	6.32152034525908	8.79945598515003	8.51909437793269	5.55716219626626	8.30693072949012	0	7.25130200093465	8.71716730198575	10.1780321291137	0	4.77951118055414	0	7.43168339535	7.67119276666311	11.061645154729	2.15952795252715	0	1.18360818762317	0.982234369997112	6.73680936706178	0	0	0	7.00034527399563	0	0	5.08021879020937	9.98238430285139	2.84441367142463	7.79188707330578	0	0	7.74730445410187	0	0	0	0	0	0	0	8.00702120843282	8.43444768931066	3.10067530121587	5.13592039358987	5.46853707770822	8.36284407603265	4.17310099537395	6.36398526738643	2.32571944863909	3.60165785761308	11.0408667715637	6.36209957312803	0	0	1.5982525474063	3.90587034184692	8.55980505051769	4.34144351988302	8.1462337143265	7.49141582682591	5.6223846300454	0	3.25733673458876	2.80742864694436	0	5.86318634289943	0	8.1022456196098	8.65421421959079	0	2.77959238391049	2.26196891068547	6.37314425924724	0	4.34359021656877	0	0	7.86521974005196	5.27374337088127	6.57333177197783	6.85926150028177	0	0	4.37328423821431	8.81647259668388	5.77926425037749	0	0	4.43580261226966	2.26984588368978	3.25512396936769
1_iN1_C07	8.63974530932924	3.93303388587754	0	0	5.22852257022767	0	7.36673709216638	0	0	5.86801890297118	7.70559098822836	3.89178103082436	8.30856115702886	0	6.71331140472195	0	0	2.01235915480057	0	0	5.03962125357465	7.05542242748922	8.00942300433939	7.59906093042838	0	0	8.61354456391022	0	0	9.35326495832884	5.4828165665358	0	0	6.7179040410533	10.0614482616349	6.97514013845128	0	5.97668856896544	5.0831563013736	0	7.36065173135986	0	0	0	0	0.29894938386189	8.09387498214521	4.06012300802641	7.05255348659349	0	0	0	1.74575013620846	9.26865179996786	0	0	6.17270013953631	0	0	0	4.73071223774253	0	0	6.48563083166051	6.32012005563159	0	0	4.7218385536434	5.40279981575754	4.89637175229274	7.916107970354	8.24982018708869	1.06710057908738	0	0	3.6930976619265	0	6.35468147840283	3.95663115096106	0	2.37820612013367	6.37089061423752	0	0	0	0	5.84014721423755	4.19800933804429	0	6.05825337924833	4.7966148539981	7.93038840289673	0	6.15899532907324	0	0	0	8.35854443500768	0.946313424153788	0	7.33431773122672	6.89545529236576	0	3.88604280463309	0	7.53389844806727	0	0	0	0	0	3.34222343316815	8.41652532963384	5.36042723979465	7.37548404553307	6.12948379650094	0	6.97601957735066	2.30484748628236	5.13017747166467	0	0	0	6.37798877964972	0	0	8.04907535129692	0	3.87857913445124	0	7.59060830610381	0	0	6.74942666908863	0	0	0	11.2903632379192	0	0.448577707172008	0	0	3.58270419472255	0	6.4780960722625	0	0	0	5.72685993546709	3.99879017476667	4.50658576595797	0	5.02441281674101	6.34816950585449	6.40831764589372	7.9258947103438	3.11016547076835	4.9781036600859	0	0	0	0	0	7.44388739234133	6.96572594806759	0	7.18617043474501	0	0	0	7.55153267415086	0	0	9.96668949311158	0	0	0	4.64554313325784	9.02924124730563	6.9930623481313	7.01636813585435	0	6.89066992952159	0	6.71080268925611	6.34026643309082	0	6.41701247923421	6.57143070504085	6.97105349288084	5.45002090227963	8.65970510374564	2.1793833483166	8.09011162368773	6.28016622937667	3.11877390673881	5.39866258082685	7.21726717468986	8.63456010717596	6.34414107497991	7.48486556538887	8.8567237542841	5.95530631996548	0	0	9.81690831185279	2.00235699396985	5.94474600435941	0	5.6860355782104	0	3.09094130731421	7.6884789006514	9.9774109268258	7.52138564889385	0	0	8.63018279527964	6.24860162033766	5.67693299315027	0	0	8.94017295766059	0	2.42587461612399	5.42499969464426	8.92347482090558	0	7.51946833463638	0	0	7.30549365733385	0	0	0	0	0	0	0	5.56106836448806	4.868789866484	4.13932641433219	2.29109361603631	0	0	0	0	4.35328517055063	0	10.6228764782598	0	0	3.36114698585766	10.039236211514	0	7.47572311159925	7.94691061092243	0	6.25514312145707	0	5.64320434576337	1.37944152952644	0	0	6.03358197833688	0	7.47286174395736	7.35972547841995	0	0	0	0	0	2.18285092283943	2.04745167156196	0	6.92047993090463	6.29822995616734	7.49420625355382	7.05578064428849	0	0	7.51630632179324	8.082833167162	6.81607125382591	0	0	5.96903526908791	6.48652255812037	0
1_iN1_C08	4.90271173104815	2.54831332259558	5.92796072915352	0	2.25138354807538	0	0	0.0333741889709517	0	4.62510814986613	9.05104618830374	4.09576056780013	7.48463315217863	0	5.10049290494916	0	0	0	8.19888322703582	0	4.39419101309671	9.39360237492144	5.21348758929665	7.57058592034932	0	0	1.29070775073122	0	0	8.70237209150393	5.82648269309693	0	1.59026614517743	6.86666264117298	9.16002902883601	8.28693252241967	6.91677037077938	6.3031568523481	5.28383330003912	0	8.00060733656427	0	3.66789048907313	9.4137945363735	2.71062839214024	4.44203046067539	6.99193288280125	7.06467571361926	8.32043266071752	4.77745968697014	2.14452324772506	6.28219575501131	0	0	2.15092545505703	0	6.14015756780424	5.82304153973811	7.34463429134697	0	7.94956085553013	5.78933089470394	0	6.07035776083992	0	0	4.52909537075782	0.232271497687808	0.513900643824571	3.29568795094409	5.4122495523267	7.96703373512257	6.72018206190921	0	0	0.640149674750204	0	0	7.46782921512435	0	4.11557808361333	6.05388917495994	0	3.87610504552753	4.96277445475581	3.55239970845565	0	5.0960630041937	0	6.08375461825088	0	10.6957021864882	3.21755978886201	6.86403931661737	0	0	6.0181992076774	6.75786555753894	1.0103077385297	0	8.07959851744058	6.23701962400798	0	5.03480520251027	0	9.82407344376287	0	7.05864758479322	0.360191412122424	0	0	6.64029069770454	7.81552594594846	7.60531376884956	7.0678841172671	4.66297614930959	7.55241545144091	5.85176948657636	3.64015441524148	0	0	0	0	0	0	6.44704029180099	8.18875026277559	0	6.62441490387412	6.74713120180315	8.19529840183582	0	0	9.00451086322759	0	7.264139753554	0	10.8015281668124	0	0	0	0	6.18784553800675	0	8.1185903185738	0	0	0	0.690633525838431	7.1934168348817	2.9877407663827	0	2.20262910445561	4.26779937617311	3.52176181958662	6.64211445822401	4.79863326764467	4.43952666706606	0	0	0	0	0	4.99281718082267	5.51704560973314	4.30263656634953	6.33187451841253	5.46704273637537	4.39947972712624	0	5.6476544782482	0	0	8.2982187477592	0	0	3.74663867871429	7.63170499264512	6.06242226159498	8.90731060472342	4.76257792421173	0.513942035458165	3.66039583142679	0	6.32354657958057	5.893596533888	0	2.43403989056305	6.4444552672404	7.01232357187765	6.08099394600012	8.79242746877559	6.44165822837797	9.84297252464646	8.29722327072064	2.37315816698187	4.78104340935117	6.9442072655112	8.49988097689859	5.67540134947704	8.2007827930343	8.33366553297364	5.09161512579718	8.13685834292148	0	1.1781422596323	9.25155518937244	10.2458106104664	0	3.61859077883329	1.33108664802713	8.2644713451693	7.34844739244892	11.4756383424983	0	0	3.78896481830885	7.56064906236112	6.74070695908981	0	0	0	0	0	0	3.65989324185447	9.64116400709712	5.28544436264439	7.63231580541229	0	0	8.46836748046127	0	0	0	3.10359650587644	0	0	0	8.53624776059089	8.66638055836545	2.8932788555196	6.59117493180288	7.00889727196162	6.90356356687559	3.81110352426543	7.63778667580818	0.709596464197376	5.91092269534125	11.2265711655371	0	0	0	0	0	10.0710936431508	4.52401782367882	8.92759542399553	6.72613997922662	1.51439209280993	4.92050770330051	2.23735065236828	5.27206934500947	0	4.65033415808885	0	8.07810660274851	8.30304083359696	0	4.76901411263286	3.13822173467572	1.79257129354934	5.12171086838109	5.42032205123728	0	0	7.20470966986718	5.23401338930682	6.09168229203512	7.27083369409407	0	3.99508926612429	2.3343923034479	9.14877788099255	1.56843120992662	0	0	1.78956545541562	5.27428550794553	3.18336482501734
